Sex,Worm,Distance,Gray_Value,Annotation
Male,0329_e3,245.7,30.1364,
Male,0329_e3,246.025,28.9773,
Male,0329_e3,246.35,31.875,
Male,0329_e3,246.675,33.0341,
Male,0329_e3,247,36.5114,
Male,0329_e3,247.325,38.25,
Male,0329_e3,247.65,40.5682,
Male,0329_e3,247.975,43.4659,
Male,0329_e3,248.3,38.8295,
Male,0329_e3,248.625,38.8295,
Male,0329_e3,248.95,42.3068,
Male,0329_e3,249.275,42.3068,
Male,0329_e3,249.6,41.1477,
Male,0329_e3,249.925,41.1477,
Male,0329_e3,250.25,39.9886,
Male,0329_e3,250.575,42.8864,
Male,0329_e3,250.9,40.5682,
Male,0329_e3,251.225,36.5114,
Male,0329_e3,251.55,34.7727,
Male,0329_e3,251.875,33.0341,
Male,0329_e3,252.2,26.6591,
Male,0329_e3,252.525,23.7614,
Male,0329_e3,252.85,21.4432,
Male,0329_e3,253.175,21.4432,
Male,0329_e3,253.5,20.8636,
Male,0329_e3,253.825,19.125,
Male,0329_e3,254.15,16.8068,
Male,0329_e3,254.475,15.0682,
Male,0329_e3,254.8,13.9091,
Male,0329_e3,255.125,11.5909,
Male,0329_e3,255.45,11.5909,
Male,0329_e3,255.775,9.2727,
Male,0329_e3,256.1,12.75,
Male,0329_e3,256.425,13.9091,
Male,0329_e3,256.75,13.9091,
Male,0329_e3,257.075,15.6477,
Male,0329_e3,257.4,16.8068,
Male,0329_e3,257.725,19.7045,
Male,0329_e3,258.05,22.6023,
Male,0329_e3,258.375,25.5,
Male,0329_e3,258.7,26.6591,
Male,0329_e3,259.025,24.9205,
Male,0329_e3,259.35,24.3409,
Male,0329_e3,259.675,18.5455,
Male,0329_e3,260,19.125,
Male,0329_e3,260.325,19.125,
Male,0329_e3,260.65,24.3409,
Male,0329_e3,260.975,24.9205,
Male,0329_e3,261.3,25.5,
Male,0329_e3,261.625,26.0795,
Male,0329_e3,261.95,28.3977,
Male,0329_e3,262.275,30.7159,
Male,0329_e3,262.6,30.1364,
Male,0329_e3,262.925,28.9773,
Male,0329_e3,263.25,26.0795,
Male,0329_e3,263.575,27.8182,
Male,0329_e3,263.9,28.9773,
Male,0329_e3,264.225,28.9773,
Male,0329_e3,264.55,31.2955,
Male,0329_e3,264.875,32.4545,
Male,0329_e3,265.2,33.6136,
Male,0329_e3,265.525,31.2955,
Male,0329_e3,265.85,33.0341,
Male,0329_e3,266.175,32.4545,
Male,0329_e3,266.5,31.875,
Male,0329_e3,266.825,30.7159,
Male,0329_e3,267.15,31.2955,
Male,0329_e3,267.475,30.1364,
Male,0329_e3,267.8,31.875,
Male,0329_e3,268.125,32.4545,
Male,0329_e3,268.45,32.4545,
Male,0329_e3,268.775,30.7159,
Male,0329_e3,269.1,30.7159,
Male,0329_e3,269.425,28.9773,
Male,0329_e3,269.75,29.5568,
Male,0329_e3,270.075,28.9773,
Male,0329_e3,270.4,27.8182,
Male,0329_e3,270.725,27.8182,
Male,0329_e3,271.05,27.8182,
Male,0329_e3,271.375,27.8182,
Male,0329_e3,271.7,27.2386,
Male,0329_e3,272.025,27.8182,
Male,0329_e3,272.35,27.2386,
Male,0329_e3,272.675,22.0227,
Male,0329_e3,273,22.6023,
Male,0329_e3,273.325,22.0227,
Male,0329_e3,273.65,20.8636,
Male,0329_e3,273.975,23.7614,
Male,0329_e3,274.3,22.6023,
Male,0329_e3,274.625,21.4432,
Male,0329_e3,274.95,21.4432,
Male,0329_e3,275.275,17.3864,
Male,0329_e3,275.6,16.8068,
Male,0329_e3,275.925,13.3295,
Male,0329_e3,276.25,17.3864,
Male,0329_e3,276.575,16.2273,
Male,0329_e3,276.9,15.0682,
Male,0329_e3,277.225,14.4886,
Male,0329_e3,277.55,15.6477,
Male,0329_e3,277.875,15.6477,
Male,0329_e3,278.2,15.0682,
Male,0329_e3,278.525,14.4886,
Male,0329_e3,278.85,14.4886,
Male,0329_e3,279.175,15.0682,
Male,0329_e3,279.5,12.1705,
Male,0329_e3,279.825,12.75,
Male,0329_e3,280.15,11.5909,
Male,0329_e3,280.475,10.4318,
Male,0329_e3,280.8,9.8523,
Male,0329_e3,281.125,10.4318,
Male,0329_e3,281.45,12.1705,
Male,0329_e3,281.775,16.2273,
Male,0329_e3,282.1,19.7045,
Male,0329_e3,282.425,20.8636,
Male,0329_e3,282.75,23.1818,
Male,0329_e3,283.075,24.3409,
Male,0329_e3,283.4,28.9773,
Male,0329_e3,283.725,31.875,
Male,0329_e3,284.05,33.6136,
Male,0329_e3,284.375,32.4545,
Male,0329_e3,284.7,35.3523,
Male,0329_e3,285.025,37.0909,
Male,0329_e3,285.35,33.6136,
Male,0329_e3,285.675,30.7159,
Male,0329_e3,286,30.7159,
Male,0329_e3,286.325,31.875,
Male,0329_e3,286.65,30.7159,
Male,0329_e3,286.975,30.7159,
Male,0329_e3,287.3,27.8182,
Male,0329_e3,287.625,33.0341,
Male,0329_e3,287.95,33.0341,
Male,0329_e3,288.275,37.0909,
Male,0329_e3,288.6,33.6136,
Male,0329_e3,288.925,33.0341,
Male,0329_e3,289.25,26.6591,
Male,0329_e3,289.575,17.9659,
Male,0329_e3,289.9,16.8068,
Male,0329_e3,290.225,14.4886,
Male,0329_e3,290.55,12.1705,
Male,0329_e3,290.875,12.1705,
Male,0329_e3,291.2,11.5909,
Male,0329_e3,291.525,10.4318,
Male,0329_e3,291.85,7.5341,
Male,0329_e3,292.175,7.5341,
Male,0329_e3,292.5,5.2159,
Male,0329_e3,292.825,4.0568,
Male,0329_e3,293.15,1.1591,
Male,0329_e3,293.475,0.5795,
Male,0329_e3,293.8,0,
Male,0329_e3,294.125,1.1591,
Male,0329_e3,294.45,1.7386,
Male,0329_e3,294.775,2.8977,
Male,0329_e3,295.1,1.7386,
Male,0329_e3,295.425,2.8977,
Male,0329_e3,295.75,2.3182,
Male,0329_e3,296.075,0.5795,
Male,0329_e3,296.4,0,
Male,0329_e3,296.725,2.3182,
Male,0329_e3,297.05,1.1591,
Male,0329_e3,297.375,4.6364,
Male,0329_e3,297.7,4.6364,
Male,0329_e3,298.025,6.375,
Male,0329_e3,298.35,8.1136,
Male,0329_e3,298.675,8.1136,
Male,0329_e3,299,8.6932,
Male,0329_e3,299.325,8.1136,
Male,0329_e3,299.65,9.2727,
Male,0329_e3,299.975,9.2727,
Male,0329_e3,300.3,11.5909,
Male,0329_e3,300.625,15.6477,
Male,0329_e3,300.95,19.7045,
Male,0329_e3,301.275,23.1818,
Male,0329_e3,301.6,24.9205,
Male,0329_e3,301.925,25.5,
Male,0329_e3,302.25,27.8182,
Male,0329_e3,302.575,27.2386,
Male,0329_e3,302.9,30.1364,
Male,0329_e3,303.225,28.3977,
Male,0329_e3,303.55,31.2955,
Male,0329_e3,303.875,35.9318,
Male,0329_e3,304.2,37.6705,
Male,0329_e3,304.525,39.4091,
Male,0329_e3,304.85,36.5114,
Male,0329_e3,305.175,36.5114,
Male,0329_e3,305.5,37.6705,
Male,0329_e3,305.825,37.0909,
Male,0329_e3,306.15,35.9318,
Male,0329_e3,306.475,34.7727,
Male,0329_e3,306.8,30.1364,
Male,0329_e3,307.125,26.0795,
Male,0329_e3,307.45,22.6023,
Male,0329_e3,307.775,18.5455,
Male,0329_e3,308.1,15.0682,
Male,0329_e3,308.425,14.4886,
Male,0329_e3,308.75,11.0114,
Male,0329_e3,309.075,8.6932,
Male,0329_e3,309.4,8.1136,
Male,0329_e3,309.725,6.375,
Male,0329_e3,310.05,5.7955,
Male,0329_e3,310.375,5.2159,
Male,0329_e3,310.7,5.7955,
Male,0329_e3,311.025,5.2159,
Male,0329_e3,311.35,5.2159,
Male,0329_e3,311.675,6.9545,
Male,0329_e3,312,6.9545,
Male,0329_e3,312.325,8.1136,
Male,0329_e3,312.65,8.6932,
Male,0329_e3,312.975,9.8523,
Male,0329_e3,313.3,8.6932,
Male,0329_e3,313.625,9.8523,
Male,0329_e3,313.95,8.6932,
Male,0329_e3,314.275,10.4318,
Male,0329_e3,314.6,12.1705,
Male,0329_e3,314.925,12.75,
Male,0329_e3,315.25,11.5909,
Male,0329_e3,315.575,12.75,
Male,0329_e3,315.9,12.1705,
Male,0329_e3,316.225,12.75,
Male,0329_e3,316.55,16.8068,
Male,0329_e3,316.875,20.2841,
Male,0329_e3,317.2,23.1818,
Male,0329_e3,317.525,20.2841,
Male,0329_e3,317.85,23.1818,
Male,0329_e3,318.175,20.8636,
Male,0329_e3,318.5,22.0227,
Male,0329_e3,318.825,23.7614,
Male,0329_e3,319.15,23.7614,
Male,0329_e3,319.475,24.3409,
Male,0329_e3,319.8,24.9205,
Male,0329_e3,320.125,23.1818,
Male,0329_e3,320.45,21.4432,
Male,0329_e3,320.775,17.9659,
Male,0329_e3,321.1,15.6477,
Male,0329_e3,321.425,16.8068,
Male,0329_e3,321.75,15.0682,
Male,0329_e3,322.075,15.0682,
Male,0329_e3,322.4,16.2273,
Male,0329_e3,322.725,17.9659,
Male,0329_e3,323.05,18.5455,
Male,0329_e3,323.375,17.9659,
Male,0329_e3,323.7,20.2841,
Male,0329_e3,324.025,19.7045,
Male,0329_e3,324.35,19.125,
Male,0329_e3,324.675,19.7045,
Male,0329_e3,325,13.3295,
Male,0329_e3,325.325,11.0114,
Male,0329_e3,325.65,9.8523,
Male,0329_e3,325.975,9.8523,
Male,0329_e3,326.3,10.4318,
Male,0329_e3,326.625,11.5909,
Male,0329_e3,326.95,11.5909,
Male,0329_e3,327.275,10.4318,
Male,0329_e3,327.6,9.8523,
Male,0329_e3,327.925,9.8523,
Male,0329_e3,328.25,13.3295,
Male,0329_e3,328.575,14.4886,
Male,0329_e3,328.9,16.2273,
Male,0329_e3,329.225,19.125,
Male,0329_e3,329.55,20.8636,
Male,0329_e3,329.875,23.1818,
Male,0329_e3,330.2,22.0227,
Male,0329_e3,330.525,19.125,
Male,0329_e3,330.85,16.8068,
Male,0329_e3,331.175,16.8068,
Male,0329_e3,331.5,11.5909,
Male,0329_e3,331.825,8.1136,
Male,0329_e3,332.15,6.9545,
Male,0329_e3,332.475,5.7955,
Male,0329_e3,332.8,2.8977,
Male,0329_e3,333.125,3.4773,
Male,0329_e3,333.45,1.7386,
Male,0329_e3,333.775,4.6364,
Male,0329_e3,334.1,3.4773,
Male,0329_e3,334.425,3.4773,
Male,0329_e3,334.75,4.0568,
Male,0329_e3,335.075,0.5795,
Male,0329_e3,335.4,0.5795,
Male,0329_e3,335.725,0.5795,
Male,0329_e3,336.05,0,
Male,0329_e3,336.375,0.5795,
Male,0329_e3,336.7,0,
Male,0329_e3,337.025,4.0568,
Male,0329_e3,337.35,6.375,
Male,0329_e3,337.675,10.4318,
Male,0329_e3,338,12.75,
Male,0329_e3,338.325,13.3295,
Male,0329_e3,338.65,12.75,
Male,0329_e3,338.975,13.9091,
Male,0329_e3,339.3,12.1705,
Male,0329_e3,339.625,11.0114,
Male,0329_e3,339.95,11.5909,
Male,0329_e3,340.275,13.3295,
Male,0329_e3,340.6,10.4318,
Male,0329_e3,340.925,9.2727,
Male,0329_e3,341.25,8.1136,
Male,0329_e3,341.575,9.8523,
Male,0329_e3,341.9,10.4318,
Male,0329_e3,342.225,11.0114,
Male,0329_e3,342.55,9.8523,
Male,0329_e3,342.875,11.0114,
Male,0329_e3,343.2,9.2727,
Male,0329_e3,343.525,5.7955,
Male,0329_e3,343.85,5.7955,
Male,0329_e3,344.175,4.6364,
Male,0329_e3,344.5,2.3182,
Male,0329_e3,344.825,0.5795,
Male,0329_e3,345.15,1.1591,
Male,0329_e3,345.475,0,
Male,0329_e3,345.8,1.1591,
Male,0329_e3,346.125,1.1591,
Male,0329_e3,346.45,4.0568,
Male,0329_e3,346.775,7.5341,
Male,0329_e3,347.1,5.7955,
Male,0329_e3,347.425,5.7955,
Male,0329_e3,347.75,10.4318,
Male,0329_e3,348.075,11.5909,
Male,0329_e3,348.4,15.6477,
Male,0329_e3,348.725,16.2273,
Male,0329_e3,349.05,16.2273,
Male,0329_e3,349.375,13.3295,
Male,0329_e3,349.7,11.5909,
Male,0329_e3,350.025,12.1705,
Male,0329_e3,350.35,8.1136,
Male,0329_e3,350.675,8.6932,
Male,0329_e3,351,9.2727,
Male,0329_e3,351.325,11.0114,
Male,0329_e3,351.65,17.9659,
Male,0329_e3,351.975,17.3864,
Male,0329_e3,352.3,22.0227,
Male,0329_e3,352.625,22.6023,
Male,0329_e3,352.95,23.1818,
Male,0329_e3,353.275,26.6591,
Male,0329_e3,353.6,23.1818,
Male,0329_e3,353.925,26.0795,
Male,0329_e3,354.25,24.9205,
Male,0329_e3,354.575,27.2386,
Male,0329_e3,354.9,30.7159,
Male,0329_e3,355.225,35.3523,
Male,0329_e3,355.55,34.1932,
Male,0329_e3,355.875,34.7727,
Male,0329_e3,356.2,35.3523,
Male,0329_e3,356.525,34.7727,
Male,0329_e3,356.85,34.7727,
Male,0329_e3,357.175,31.875,
Male,0329_e3,357.5,32.4545,
Male,0329_e3,357.825,31.2955,
Male,0329_e3,358.15,27.2386,
Male,0329_e3,358.475,26.0795,
Male,0329_e3,358.8,29.5568,
Male,0329_e3,359.125,35.3523,
Male,0329_e3,359.45,33.0341,
Male,0329_e3,359.775,35.9318,
Male,0329_e3,360.1,37.6705,
Male,0329_e3,360.425,39.9886,
Male,0329_e3,360.75,36.5114,
Male,0329_e3,361.075,34.1932,
Male,0329_e3,361.4,33.0341,
Male,0329_e3,361.725,32.4545,
Male,0329_e3,362.05,33.0341,
Male,0329_e3,362.375,33.0341,
Male,0329_e3,362.7,32.4545,
Male,0329_e3,363.025,31.875,
Male,0329_e3,363.35,28.3977,
Male,0329_e3,363.675,24.9205,
Male,0329_e3,364,23.7614,
Male,0329_e3,364.325,20.2841,
Male,0329_e3,364.65,20.2841,
Male,0329_e3,364.975,26.0795,
Male,0329_e3,365.3,25.5,
Male,0329_e3,365.625,28.3977,
Male,0329_e3,365.95,27.2386,
Male,0329_e3,366.275,28.9773,
Male,0329_e3,366.6,34.7727,
Male,0329_e3,366.925,35.9318,
Male,0329_e3,367.25,34.7727,
Male,0329_e3,367.575,36.5114,
Male,0329_e3,367.9,37.6705,
Male,0329_e3,368.225,35.9318,
Male,0329_e3,368.55,35.9318,
Male,0329_e3,368.875,36.5114,
Male,0329_e3,369.2,35.9318,
Male,0329_e3,369.525,34.7727,
Male,0329_e3,369.85,33.6136,
Male,0329_e3,370.175,31.2955,
Male,0329_e3,370.5,28.9773,
Male,0329_e3,370.825,28.3977,
Male,0329_e3,371.15,27.2386,
Male,0329_e3,371.475,24.9205,
Male,0329_e3,371.8,23.1818,
Male,0329_e3,372.125,20.8636,
Male,0329_e3,372.45,20.2841,
Male,0329_e3,372.775,18.5455,
Male,0329_e3,373.1,16.8068,
Male,0329_e3,373.425,15.0682,
Male,0329_e3,373.75,22.6023,
Male,0329_e3,374.075,24.3409,
Male,0329_e3,374.4,28.3977,
Male,0329_e3,374.725,31.875,
Male,0329_e3,375.05,31.875,
Male,0329_e3,375.375,29.5568,
Male,0329_e3,375.7,31.875,
Male,0329_e3,376.025,30.1364,
Male,0329_e3,376.35,27.2386,
Male,0329_e3,376.675,22.0227,
Male,0329_e3,377,23.7614,
Male,0329_e3,377.325,17.9659,
Male,0329_e3,377.65,19.125,
Male,0329_e3,377.975,14.4886,
Male,0329_e3,378.3,9.8523,
Male,0329_e3,378.625,11.0114,
Male,0329_e3,378.95,7.5341,
Male,0329_e3,379.275,6.375,
Male,0329_e3,379.6,4.0568,
Male,0329_e3,379.925,2.8977,
Male,0329_e3,380.25,2.8977,
Male,0329_e3,380.575,3.4773,
Male,0329_e3,380.9,0,
Male,0329_e3,381.225,1.7386,
Male,0329_e3,381.55,1.1591,
Male,0329_e3,381.875,2.8977,
Male,0329_e3,382.2,5.7955,
Male,0329_e3,382.525,9.2727,
Male,0329_e3,382.85,11.0114,
Male,0329_e3,383.175,11.0114,
Male,0329_e3,383.5,12.1705,
Male,0329_e3,383.825,14.4886,
Male,0329_e3,384.15,13.9091,
Male,0329_e3,384.475,13.9091,
Male,0329_e3,384.8,14.4886,
Male,0329_e3,385.125,14.4886,
Male,0329_e3,385.45,12.1705,
Male,0329_e3,385.775,11.5909,
Male,0329_e3,386.1,11.0114,
Male,0329_e3,386.425,9.2727,
Male,0329_e3,386.75,8.6932,
Male,0329_e3,387.075,6.375,
Male,0329_e3,387.4,4.6364,
Male,0329_e3,387.725,1.1591,
Male,0329_e3,388.05,0.5795,
Male,0329_e3,388.375,0,
Male,0329_e3,388.7,0,
Male,0329_e3,389.025,0,
Male,0329_e3,389.35,0,
Male,0329_e3,389.675,0,
Male,0329_e3,390,0,
Male,0329_e3,390.325,0,
Male,0329_e3,390.65,0.5795,
Male,0329_e3,390.975,2.3182,
Male,0329_e3,391.3,2.8977,
Male,0329_e3,391.625,4.6364,
Male,0329_e3,391.95,5.2159,
Male,0329_e3,392.275,6.375,
Male,0329_e3,392.6,5.2159,
Male,0329_e3,392.925,5.2159,
Male,0329_e3,393.25,4.0568,
Male,0329_e3,393.575,4.0568,
Male,0329_e3,393.9,1.7386,
Male,0329_e3,394.225,0,
Male,0329_e3,394.55,0,
Male,0329_e3,394.875,0,
Male,0329_e3,395.2,0,
Male,0329_e3,395.525,0,
Male,0329_e3,395.85,0,
Male,0329_e3,396.175,0,
Male,0329_e3,396.5,0.5795,
Male,0329_e3,396.825,1.1591,
Male,0329_e3,397.15,1.7386,
Male,0329_e3,397.475,2.3182,
Male,0329_e3,397.8,1.7386,
Male,0329_e3,398.125,4.0568,
Male,0329_e3,398.45,1.1591,
Male,0329_e3,398.775,1.7386,
Male,0329_e3,399.1,4.6364,
Male,0329_e3,399.425,8.6932,
Male,0329_e3,399.75,13.3295,
Male,0329_e3,400.075,13.9091,
Male,0329_e3,400.4,16.2273,
Male,0329_e3,400.725,19.125,
Male,0329_e3,401.05,23.7614,
Male,0329_e3,401.375,25.5,
Male,0329_e3,401.7,27.8182,
Male,0329_e3,402.025,33.6136,
Male,0329_e3,402.35,36.5114,
Male,0329_e3,402.675,39.4091,
Male,0329_e3,403,38.8295,
Male,0329_e3,403.325,42.8864,
Male,0329_e3,403.65,41.7273,
Male,0329_e3,403.975,41.1477,
Male,0329_e3,404.3,39.9886,
Male,0329_e3,404.625,37.6705,
Male,0329_e3,404.95,34.7727,
Male,0329_e3,405.275,29.5568,
Male,0329_e3,405.6,26.6591,
Male,0329_e3,405.925,23.1818,
Male,0329_e3,406.25,16.2273,
Male,0329_e3,406.575,11.5909,
Male,0329_e3,406.9,12.1705,
Male,0329_e3,407.225,12.1705,
Male,0329_e3,407.55,15.0682,
Male,0329_e3,407.875,16.2273,
Male,0329_e3,408.2,15.0682,
Male,0329_e3,408.525,16.2273,
Male,0329_e3,408.85,16.8068,
Male,0329_e3,409.175,19.125,
Male,0329_e3,409.5,15.0682,
Male,0329_e3,409.825,15.0682,
Male,0329_e3,410.15,13.9091,
Male,0329_e3,410.475,16.2273,
Male,0329_e3,410.8,14.4886,
Male,0329_e3,411.125,15.0682,
Male,0329_e3,411.45,11.5909,
Male,0329_e3,411.775,10.4318,
Male,0329_e3,412.1,9.2727,
Male,0329_e3,412.425,8.1136,
Male,0329_e3,412.75,8.1136,
Male,0329_e3,413.075,9.2727,
Male,0329_e3,413.4,14.4886,
Male,0329_e3,413.725,18.5455,
Male,0329_e3,414.05,22.0227,
Male,0329_e3,414.375,19.7045,
Male,0329_e3,414.7,17.9659,
Male,0329_e3,415.025,18.5455,
Male,0329_e3,415.35,13.3295,
Male,0329_e3,415.675,15.0682,
Male,0329_e3,416,12.75,
Male,0329_e3,416.325,9.8523,
Male,0329_e3,416.65,8.1136,
Male,0329_e3,416.975,10.4318,
Male,0329_e3,417.3,10.4318,
Male,0329_e3,417.625,6.9545,
Male,0329_e3,417.95,4.0568,
Male,0329_e3,418.275,3.4773,
Male,0329_e3,418.6,2.3182,
Male,0329_e3,418.925,1.7386,
Male,0329_e3,419.25,4.0568,
Male,0329_e3,419.575,3.4773,
Male,0329_e3,419.9,1.1591,
Male,0329_e3,420.225,0,
Male,0329_e3,420.55,0,
Male,0329_e3,420.875,0,
Male,0329_e3,421.2,0,
Male,0329_e3,421.525,0,
Male,0329_e3,421.85,0.5795,
Male,0329_e3,422.175,0,
Male,0329_e3,422.5,0,
Male,0329_e3,422.825,0,
Male,0329_e3,423.15,0,
Male,0329_e3,423.475,0,
Male,0329_e3,423.8,0.5795,
Male,0329_e3,424.125,0,
Male,0329_e3,424.45,0,
Male,0329_e3,424.775,0.5795,
Male,0329_e3,425.1,0,
Male,0329_e3,425.425,0,
Male,0329_e3,425.75,0,
Male,0329_e3,426.075,0.5795,
Male,0329_e3,426.4,1.1591,
Male,0329_e3,426.725,1.1591,
Male,0329_e3,427.05,0.5795,
Male,0329_e3,427.375,0,
Male,0329_e3,427.7,0.5795,
Male,0329_e3,428.025,1.1591,
Male,0329_e3,428.35,0.5795,
Male,0329_e3,428.675,2.3182,
Male,0329_e3,429,0.5795,
Male,0329_e3,429.325,0.5795,
Male,0329_e3,429.65,0,
Male,0329_e3,429.975,0.5795,
Male,0329_e3,430.3,0,
Male,0329_e3,430.625,0,
Male,0329_e3,430.95,0,
Male,0329_e3,431.275,0.5795,
Male,0329_e3,431.6,1.1591,
Male,0329_e3,431.925,0.5795,
Male,0329_e3,432.25,4.6364,
Male,0329_e3,432.575,6.375,
Male,0329_e3,432.9,7.5341,
Male,0329_e3,433.225,9.8523,
Male,0329_e3,433.55,9.2727,
Male,0329_e3,433.875,9.2727,
Male,0329_e3,434.2,9.8523,
Male,0329_e3,434.525,10.4318,
Male,0329_e3,434.85,9.8523,
Male,0329_e3,435.175,11.0114,
Male,0329_e3,435.5,11.0114,
Male,0329_e3,435.825,10.4318,
Male,0329_e3,436.15,10.4318,
Male,0329_e3,436.475,10.4318,
Male,0329_e3,436.8,11.5909,
Male,0329_e3,437.125,11.0114,
Male,0329_e3,437.45,12.1705,
Male,0329_e3,437.775,11.5909,
Male,0329_e3,438.1,11.0114,
Male,0329_e3,438.425,8.6932,
Male,0329_e3,438.75,8.1136,
Male,0329_e3,439.075,9.8523,
Male,0329_e3,439.4,9.8523,
Male,0329_e3,439.725,11.0114,
Male,0329_e3,440.05,11.0114,
Male,0329_e3,440.375,11.5909,
Male,0329_e3,440.7,11.5909,
Male,0329_e3,441.025,11.0114,
Male,0329_e3,441.35,11.0114,
Male,0329_e3,441.675,11.0114,
Male,0329_e3,442,9.2727,
Male,0329_e3,442.325,9.8523,
Male,0329_e3,442.65,8.6932,
Male,0329_e3,442.975,6.9545,
Male,0329_e3,443.3,7.5341,
Male,0329_e3,443.625,6.375,
Male,0329_e3,443.95,3.4773,
Male,0329_e3,444.275,2.8977,
Male,0329_e3,444.6,0,
Male,0329_e3,444.925,0,
Male,0329_e3,445.25,0,
Male,0329_e3,445.575,0.5795,
Male,0329_e3,445.9,0,
Male,0329_e3,446.225,0,
Male,0329_e3,446.55,0,
Male,0329_e3,446.875,1.7386,
Male,0329_e3,447.2,2.8977,
Male,0329_e3,447.525,3.4773,
Male,0329_e3,447.85,2.8977,
Male,0329_e3,448.175,3.4773,
Male,0329_e3,448.5,1.7386,
Male,0329_e3,448.825,0.5795,
Male,0329_e3,449.15,0.5795,
Male,0329_e3,449.475,0,
Male,0329_e3,449.8,1.7386,
Male,0329_e3,450.125,4.0568,
Male,0329_e3,450.45,4.0568,
Male,0329_e3,450.775,5.7955,
Male,0329_e3,451.1,8.1136,
Male,0329_e3,451.425,11.0114,
Male,0329_e3,451.75,13.3295,
Male,0329_e3,452.075,15.6477,
Male,0329_e3,452.4,17.9659,
Male,0329_e3,452.725,19.7045,
Male,0329_e3,453.05,19.7045,
Male,0329_e3,453.375,19.125,
Male,0329_e3,453.7,20.2841,
Male,0329_e3,454.025,19.125,
Male,0329_e3,454.35,18.5455,
Male,0329_e3,454.675,19.125,
Male,0329_e3,455,21.4432,
Male,0329_e3,455.325,16.2273,
Male,0329_e3,455.65,17.9659,
Male,0329_e3,455.975,17.3864,
Male,0329_e3,456.3,17.9659,
Male,0329_e3,456.625,18.5455,
Male,0329_e3,456.95,17.9659,
Male,0329_e3,457.275,16.8068,
Male,0329_e3,457.6,16.8068,
Male,0329_e3,457.925,13.9091,
Male,0329_e3,458.25,11.0114,
Male,0329_e3,458.575,9.8523,
Male,0329_e3,458.9,10.4318,
Male,0329_e3,459.225,9.8523,
Male,0329_e3,459.55,8.1136,
Male,0329_e3,459.875,9.2727,
Male,0329_e3,460.2,9.2727,
Male,0329_e3,460.525,9.2727,
Male,0329_e3,460.85,9.2727,
Male,0329_e3,461.175,8.1136,
Male,0329_e3,461.5,8.6932,
Male,0329_e3,461.825,9.8523,
Male,0329_e3,462.15,9.2727,
Male,0329_e3,462.475,8.1136,
Male,0329_e3,462.8,7.5341,
Male,0329_e3,463.125,7.5341,
Male,0329_e3,463.45,6.9545,
Male,0329_e3,463.775,7.5341,
Male,0329_e3,464.1,6.9545,
Male,0329_e3,464.425,6.9545,
Male,0329_e3,464.75,6.9545,
Male,0329_e3,465.075,7.5341,
Male,0329_e3,465.4,8.1136,
Male,0329_e3,465.725,8.1136,
Male,0329_e3,466.05,8.1136,
Male,0329_e3,466.375,8.6932,
Male,0329_e3,466.7,8.6932,
Male,0329_e3,467.025,9.8523,
Male,0329_e3,467.35,8.1136,
Male,0329_e3,467.675,8.1136,
Male,0329_e3,468,7.5341,
Male,0329_e3,468.325,8.1136,
Male,0329_e3,468.65,8.6932,
Male,0329_e3,468.975,6.9545,
Male,0329_e3,469.3,6.9545,
Male,0329_e3,469.625,7.5341,
Male,0329_e3,469.95,6.375,
Male,0329_e3,470.275,5.7955,
Male,0329_e3,470.6,3.4773,
Male,0329_e3,470.925,0.5795,
Male,0329_e3,471.25,0,
Male,0329_e3,471.575,0.5795,
Male,0329_e3,471.9,1.1591,
Male,0329_e3,472.225,2.3182,
Male,0329_e3,472.55,4.6364,
Male,0329_e3,472.875,3.4773,
Male,0329_e3,473.2,9.2727,
Male,0329_e3,473.525,9.8523,
Male,0329_e3,473.85,9.8523,
Male,0329_e3,474.175,13.3295,
Male,0329_e3,474.5,11.0114,
Male,0329_e3,474.825,12.1705,
Male,0329_e3,475.15,12.1705,
Male,0329_e3,475.475,13.3295,
Male,0329_e3,475.8,11.0114,
Male,0329_e3,476.125,9.2727,
Male,0329_e3,476.45,8.6932,
Male,0329_e3,476.775,8.6932,
Male,0329_e3,477.1,11.5909,
Male,0329_e3,477.425,13.3295,
Male,0329_e3,477.75,15.0682,
Male,0329_e3,478.075,17.3864,
Male,0329_e3,478.4,18.5455,
Male,0329_e3,478.725,19.125,
Male,0329_e3,479.05,19.7045,
Male,0329_e3,479.375,20.2841,
Male,0329_e3,479.7,14.4886,
Male,0329_e3,480.025,14.4886,
Male,0329_e3,480.35,13.9091,
Male,0329_e3,480.675,11.0114,
Male,0329_e3,481,10.4318,
Male,0329_e3,481.325,10.4318,
Male,0329_e3,481.65,10.4318,
Male,0329_e3,481.975,9.8523,
Male,0329_e3,482.3,9.8523,
Male,0329_e3,482.625,15.6477,
Male,0329_e3,482.95,19.7045,
Male,0329_e3,483.275,17.9659,
Male,0329_e3,483.6,19.7045,
Male,0329_e3,483.925,15.6477,
Male,0329_e3,484.25,17.3864,
Male,0329_e3,484.575,16.8068,
Male,0329_e3,484.9,16.2273,
Male,0329_e3,485.225,16.8068,
Male,0329_e3,485.55,19.125,
Male,0329_e3,485.875,17.3864,
Male,0329_e3,486.2,19.7045,
Male,0329_e3,486.525,18.5455,
Male,0329_e3,486.85,18.5455,
Male,0329_e3,487.175,17.3864,
Male,0329_e3,487.5,17.3864,
Male,0329_e3,487.825,17.3864,
Male,0329_e3,488.15,18.5455,
